t(s),T_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
570.028,24.25,23.937,24.125,24.062,24.25,23.6369140625,23.1162109375,23.4767578125,23.5396484375,1002.3612316811847,1002.4683799073771,1002.1774839640192,1002.259465641776,92.85640849498462,92.75021831329404,92.56981901226612,90.87625348839042,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9515770199130236,2.0344060425726713,1.8211215381094072,1.7226825360494393
600.029,24.375,23.937,24.125,24.062,24.25,23.5861328125,23.0748046875,23.42109375,23.4841796875,1002.3735299669484,1002.5187601495477,1002.2475780774612,1002.2720016144532,93.16195936046721,93.01341901464538,92.68146321868154,91.14321445644408,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9679835202563517,2.0015930418860153,1.8375280384527353,1.7226825360494393
630.031,24.25,24.0,24.062,24.062,24.25,23.53515625,23.0126953125,23.37578125,23.448828125,1002.395702216384,1002.5157027404484,1002.2284902934584,1002.2794105665912,93.40170257706563,93.18035162080335,92.94705181059967,91.02369700169513,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9351705195696957,2.0344060425726713,1.8211215381094072,1.7226825360494393
660.033,24.25,24.0,24.062,24.062,24.25,23.4943359375,22.981640625,23.3251953125,23.4033203125,1002.3625636278584,1002.4959454457482,1002.2261419499267,1002.2751841536729,93.76141083688556,93.61910747920896,93.31092257899537,91.90995209225922,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9679835202563517,2.0344060425726713,1.8539345387960633,1.7554955367360954
690.035,24.25,24.0,24.062,24.062,24.25,23.4484375,22.9400390625,23.284765625,23.3478515625,1002.3996208668073,1002.4978000171162,1002.2106560125242,1002.2548825423357,94.0202094544742,93.66812965915972,93.62642396299586,92.15107782822813,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9351705195696957,1.9523735408560312,1.8375280384527353,1.7883085374227512
720.036,24.25,23.937,24.062,24.062,24.25,23.412890625,22.908984375,23.2494140625,23.3224609375,1002.3924110889915,1002.4745770980524,1002.2173847932044,1002.2682746216832,94.29571577133446,93.91445710723332,93.66553371576465,92.46255814141271,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9351705195696957,1.9523735408560312,1.8375280384527353,1.7719020370794232
750.037,24.25,23.937,24.125,24.062,24.25,23.3822265625,22.883203125,23.2140625,23.2921875,1002.3757175096299,1002.4381724474811,1002.1821225807695,1002.2032240676044,94.96720539982499,94.18524404711,93.75955622201265,93.08711580515377,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9679835202563517,2.0179995422293433,1.8047150377660794,1.7719020370794232
780.039,24.375,23.937,24.062,24.062,24.25,23.3466796875,22.846875,23.1837890625,23.2669921875,1002.3718298759503,1002.4715548352443,1002.222363776125,1002.2387726264544,95.09757260301157,94.44231547671458,93.86922451818565,93.20906864248758,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9351705195696957,2.0015930418860153,1.8375280384527353,1.7554955367360954
810.04,24.25,24.0,24.062,24.062,24.25,23.3109375,22.8158203125,23.153515625,23.2265625,1002.3862536496667,1002.4716733590255,1002.192929474003,1002.2066976434128,95.20169547889998,94.39453456761935,94.13878154806116,93.25393263264627,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9351705195696957,2.0179995422293433,1.8375280384527353,1.7226825360494393
840.042,24.25,23.937,24.062,24.062,24.25,23.295703125,22.784765625,23.123046875,23.2013671875,1002.3052529054667,1002.4253441668519,1002.1256729927419,1002.1480612997672,95.75066208695452,94.81852715468976,94.02459010955356,93.85272098505916,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9515770199130236,2.0179995422293433,1.8539345387960633,1.6898695353627833
870.044,24.25,23.937,24.062,24.062,24.25,23.26015625,22.7693359375,23.1029296875,23.1810546875,1002.3591401927354,1002.4570527135674,1002.1869527871028,1002.2433534450522,95.7855998108831,95.07006340572605,94.28931858506228,94.03396929701805,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9351705195696957,1.9523735408560312,1.8375280384527353,1.7390890363927674
900.045,24.375,23.937,24.062,24.062,24.25,23.2548828125,22.7486328125,23.0876953125,23.166015625,1002.3787752260558,1002.4172578441825,1002.187715852173,1002.2347381318302,96.13715330004244,95.1215157211772,94.50388112783472,94.19104398062296,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9679835202563517,2.0015930418860153,1.8375280384527353,1.7390890363927674
930.046,24.25,23.937,24.062,24.062,24.25,23.2244140625,22.7330078125,23.0625,23.140625,1002.3342310573839,1002.4239647745018,1002.1453989981878,1002.1735872566562,96.35987586975514,95.39528452535434,94.66353597174593,94.51601656989486,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9351705195696957,2.0179995422293433,1.8539345387960633,1.6898695353627833
960.048,24.375,23.937,24.062,24.062,24.25,23.2091796875,22.7123046875,23.0423828125,23.1255859375,1002.3304804005446,1002.4356592277536,1002.142568571906,1002.2378701936035,96.48531482291722,95.91222068485789,94.94250481871744,94.55654806992068,-0.105875,-0.10337500000000001,-0.100875,-0.10337500000000001,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9515770199130236,1.9687800411993592,1.8375280384527353,1.7390890363927674
990.05,24.25,23.937,24.062,24.062,24.25,23.188671875,22.701953125,23.0322265625,23.100390625,1002.2580012010876,1002.4191415078301,1002.1370297962305,1002.1600758698411,96.98285831651869,95.71090696367094,94.98465703703907,94.96391675150754,-0.105875,-0.10337500000000001,-0.100875,-0.105875,4.183657587548638,4.183657587548638,4.068812085145343,4.183657587548638,0.9679835202563517,1.9523735408560312,1.8211215381094072,1.8047150377660794
