time,t(s),T_{env},P_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
1733539292.1796975,59223.506,21.496484375,990.9538480733569,21.5,21.562,21.437,21.625,21.075390625,20.828125,20.986328125,21.0193359375,1010.0256056407666,1000.4834549176708,1024.4063174889034,1006.3876310721326,41.454277247628106,55.01650188790598,38.849386441808235,35.782960971637365,4.095875,4.095875,4.095875,0.53325,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539322.1815722,59253.508,21.496484375,990.9555457033741,21.5,21.562,21.437,21.625,21.0806640625,20.8177734375,20.996484375,21.0244140625,1010.0537899203505,1000.4967115816917,1024.3659154542522,1006.4055942056366,41.60484299442544,55.33188309845348,39.085530332771036,35.545276576151856,4.095875,4.095875,4.095875,0.6925,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539352.1836932,59283.51,21.476171875,990.8269285247002,21.5,21.562,21.437,21.625,21.0806640625,20.8177734375,20.986328125,21.0193359375,1010.0450880843481,1000.4934011711626,1024.3910356436995,1006.4131195236722,41.58264955881098,55.092381106336994,38.89330246360279,35.97641283375817,4.095875,4.095875,4.095875,0.68975,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539382.1855335,59313.512,21.476171875,990.8330921908529,21.5,21.562,21.5,21.625,21.075390625,20.807421875,20.986328125,21.0193359375,1010.0635313197465,1000.5182621565071,1024.38815920469,1006.3780834673552,41.683021883357,54.80342223476378,38.854863415702695,35.849318270597635,4.095875,4.095875,4.095875,0.605875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539412.1896029,59343.516,21.486328125,990.891435713399,21.5,21.562,21.437,21.625,21.075390625,20.8125,20.99140625,21.0142578125,1010.0507632602665,1000.509982617468,1024.383952680882,1006.3719340932721,41.392866638496166,54.754194936596555,38.83289805135748,35.445775883635505,4.095875,4.095875,4.095875,0.543375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539442.1918,59373.518,21.486328125,990.9046595589057,21.5,21.562,21.437,21.625,21.065234375,20.8125,20.97109375,21.0091796875,1010.0333514850877,1000.5149513954351,1024.4078358805614,1006.3810677682112,41.73323855559915,55.54958133836365,38.9646881197932,35.92669794030538,4.095875,4.095875,4.095875,0.569625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539472.1936562,59403.52,21.486328125,990.8788390217231,21.5,21.562,21.437,21.625,21.065234375,20.8125,20.98125,21.0091796875,1010.0557849873362,1000.5298707881816,1024.3981862818284,1006.36237699563,41.68860155010527,55.3155401843404,38.94821463917841,35.4292957276067,4.095875,4.095875,4.095875,0.599625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539502.1955903,59433.522,21.49140625,990.8767843653629,21.5,21.562,21.437,21.625,21.075390625,20.8125,20.98125,21.0041015625,1010.042380176457,1000.5164549364281,1024.389798927315,1006.369820458354,41.63838422087873,55.2445237178693,39.02509020263937,35.72225304703562,4.095875,4.095875,4.095875,0.542875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539532.1974618,59463.523,21.486328125,990.8303236373341,21.562,21.562,21.437,21.625,21.075390625,20.8125,20.98125,21.0091796875,1010.043730055602,1000.5280588128455,1024.4012769875442,1006.4065551992538,41.18639499800498,55.2445237178693,39.06352733584396,36.05942658909108,4.095875,4.095875,4.095875,0.543375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539562.1996162,59493.526,21.476171875,990.8680267156685,21.5,21.562,21.437,21.625,21.065234375,20.807421875,20.98125,20.9939453125,1010.0474018328887,1000.518271033153,1024.394193786101,1006.3449802408567,41.92293931385294,55.222529274837754,39.09645304725693,35.87160235112951,4.095875,4.095875,4.095875,0.578,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
